"N","V","VV"
524,156.229181677391,71.2663782039813
525,156.400092084874,71.3157871224633
526,156.570816578188,71.365085497089
527,156.741355617645,71.4142736330315
528,156.911709661579,71.4633518341412
529,157.081879166363,71.5123204029543
530,157.251864586416,71.5611796406998
531,157.421666374218,71.6099298473086
532,157.591284980322,71.6585713214216
533,157.760720853364,71.7071043603965
534,157.929974440075,71.7555292603165
535,158.099046185295,71.8038463159982
536,158.267936531982,71.8520558209988
537,158.436645921224,71.9001580676238
538,158.605174792251,71.9481533469352
539,158.773523582446,71.9960419487582
540,158.941692727355,72.0438241616894
541,159.109682660701,72.0915002731038
542,159.277493814392,72.1390705691624
543,159.445126618533,72.1865353348192
544,159.612581501437,72.2338948538289
545,159.779858889636,72.2811494087537
546,159.94695920789,72.3282992809704
547,160.113882879201,72.3753447506782
548,160.28063032482,72.4222860969045
549,160.447201964258,72.469123597513
550,160.613598215298,72.51585752921
551,160.779819494005,72.5624881675514
552,160.945866214734,72.6090157869499
553,161.111738790142,72.6554406606808
554,161.277437631199,72.7017630608897
555,161.442963147194,72.7479832585988
556,161.608315745749,72.7941015237131
557,161.773495832828,72.8401181250275
558,161.938503812742,72.8860333302335
559,162.103340088168,72.9318474059245
560,162.268005060149,72.9775606176034
561,162.432499128109,73.0231732296889
562,162.596822689861,73.0686855055205
563,162.760976141615,73.1140977073665
564,162.92495987799,73.1594100964291
565,163.088774292022,73.2046229328508
566,163.252419775172,73.2497364757204
567,163.415896717336,73.2947509830799
568,163.579205506855,73.3396667119291
569,163.742346530521,73.3844839182327
570,163.90532017359,73.4292028569263
571,164.068126819786,73.473823781921
572,164.230766851316,73.5183469461109
573,164.393240648871,73.5627726013778
574,164.555548591641,73.6071009985972
575,164.71769105732,73.6513323876443
576,164.879668422116,73.6954670173996
577,165.04148106076,73.7395051357541
578,165.203129346511,73.7834469896154
579,165.364613651168,73.8272928249132
580,165.525934345078,73.8710428866041
581,165.687091797141,73.9146974186785
582,165.848086374821,73.9582566641645
583,166.008918444154,74.0017208651344
584,166.169588369753,74.0450902627091
585,166.330096514819,74.0883650970645
586,166.490443241151,74.1315456074358
587,166.650628909145,74.1746320321235
588,166.810653877813,74.2176246084978
589,166.970518504782,74.2605235730044
590,167.130223146306,74.3033291611695
591,167.289768157272,74.3460416076045
592,167.449153891209,74.3886611460119
593,167.608380700293,74.4311880091892
594,167.767448935358,74.4736224290345
595,167.926358945899,74.5159646365516
596,168.085111080083,74.5582148618547
597,168.243705684755,74.600373334173
598,168.402143105445,74.642440281856
599,168.560423686375,74.6844159323778
600,168.718547770466,74.7263005123424
601,168.876515699347,74.7680942474882
602,169.034327813358,74.8097973626925
603,169.191984451561,74.8514100819764
604,169.349485951747,74.8929326285095
605,169.506832650438,74.934365224614
606,169.664024882899,74.9757080917702
607,169.821062983143,75.01696145062
608,169.977947283937,75.0581255209722
609,170.134678116808,75.0992005218066
610,170.291255812053,75.1401866712781
611,170.447680698743,75.181084186722
612,170.603953104729,75.2218932846579
613,170.76007335665,75.2626141807935
614,170.916041779939,75.30324709003
615,171.07185869883,75.3437922264655
616,171.227524436362,75.3842498033997
617,171.383039314389,75.4246200333382
618,171.538403653582,75.4649031279963
619,171.69361777344,75.5050992983034
620,171.848681992293,75.5452087544072
621,172.003596627307,75.5852317056778
622,172.158361994494,75.6251683607117
623,172.312978408715,75.6650189273359
624,172.467446183688,75.7047836126119
625,172.621765631991,75.7444626228398
626,172.775937065072,75.784056163562
627,172.929960793253,75.8235644395677
628,173.083837125733,75.8629876548961
629,173.237566370599,75.902326012841
630,173.391148834829,75.941579715954
631,173.544584824297,75.980748966049
632,173.69787464378,76.0198339642055
633,173.851018596964,76.0588349107726
634,174.004016986448,76.0977520053729
635,174.156870113752,76.1365854469059
636,174.309578279319,76.175335433552
637,174.462141782525,76.2140021627761
638,174.61456092168,76.252585831331
639,174.766835994037,76.291086635262
640,174.918967295796,76.3295047699089
641,175.070955122108,76.3678404299113
642,175.222799767082,76.4060938092108
643,175.374501523792,76.4442651010553
644,175.526060684276,76.4823544980027
645,175.677477539549,76.5203621919235
646,175.828752379604,76.5582883740052
647,175.979885493417,76.5961332347551
648,176.130877168952,76.6338969640042
649,176.281727693169,76.6715797509102
650,176.432437352025,76.7091817839613
651,176.583006430484,76.7467032509794
652,176.733435212515,76.7841443391229
653,176.883723981104,76.8215052348912
654,177.033873018254,76.8587861241269
655,177.183882604994,76.8959871920192
656,177.333753021379,76.9331086231082
657,177.483484546499,76.9701506012867
658,177.633077458483,77.0071133098045
659,177.782532034501,77.0439969312708
660,177.931848550772,77.080801647658
661,178.081027282568,77.1175276403044
662,178.230068504216,77.1541750899179
663,178.378972489108,77.1907441765783
664,178.527739509699,77.2272350797409
665,178.676369837517,77.2636479782398
666,178.824863743165,77.2999830502902
667,178.973221496326,77.3362404734921
668,179.121443365768,77.372420424833
669,179.269529619348,77.4085230806913
670,179.417480524016,77.4445486168382
671,179.56529634582,77.4804972084424
672,179.712977349909,77.5163690300711
673,179.860523800541,77.5521642556944
674,180.007935961085,77.5878830586874
675,180.155214094021,77.6235256118336
676,180.302358460954,77.6590920873274
677,180.44936932261,77.6945826567764
678,180.596246938842,77.7299974912059
679,180.742991568638,77.76533676106
680,180.88960347012,77.8006006362052
681,181.03608290055,77.8357892859331
682,181.182430116338,77.8709028789631
683,181.328645373039,77.9059415834452
684,181.474728925364,77.9409055669621
685,181.620681027176,77.9757949965332
686,181.766501931505,78.0106100386159
687,181.91219189054,78.0453508591096
688,182.057751155643,78.080017623357
689,182.203179977346,78.1146104961475
690,182.348478605359,78.1491296417204
691,182.493647288572,78.1835752237659
692,182.63868627506,78.2179474054291
693,182.783595812084,78.2522463493122
694,182.9283761461,78.2864722174765
695,183.073027522759,78.3206251714459
696,183.217550186909,78.3547053722085
697,183.361944382605,78.3887129802198
698,183.506210353106,78.4226481554047
699,183.650348340885,78.4565110571605
700,183.794358587626,78.4903018443588
701,183.938241334233,78.5240206753481
702,184.081996820832,78.5576677079568
703,184.225625286773,78.5912430994948
704,184.369126970636,78.6247470067564
705,184.512502110233,78.6581795860228
706,184.655750942613,78.6915409930636
707,184.798873704064,78.7248313831406
708,184.941870630115,78.7580509110086
709,185.084741955546,78.7911997309194
710,185.227487914383,78.8242779966221
711,185.370108739907,78.8572858613675
712,185.512604664657,78.8902234779087
713,185.654975920431,78.9230909985046
714,185.79722273829,78.9558885749215
715,185.939345348564,78.9886163584351
716,186.081343980852,79.0212744998338
717,186.223218864028,79.0538631494199
718,186.364970226241,79.0863824570122
719,186.506598294921,79.118832571948
720,186.648103296784,79.1512136430861
721,186.789485457829,79.1835258188075
722,186.930745003348,79.2157692470189
723,187.071882157924,79.2479440751544
724,187.212897145439,79.2800504501772
725,187.353790189072,79.3120885185824
726,187.494561511307,79.3440584263986
727,187.635211333931,79.3759603191904
728,187.775739878043,79.4077943420602
729,187.916147364053,79.4395606396504
730,188.056434011686,79.4712593561452
731,188.196600039984,79.502890635273
732,188.336645667312,79.5344546203087
733,188.47657111136,79.5659514540745
734,188.616376589143,79.5973812789436
735,188.756062317007,79.6287442368408
736,188.895628510631,79.6600404692451
737,189.035075385033,79.6912701171917
738,189.174403154566,79.722433321274
739,189.313612032928,79.7535302216452
740,189.452702233159,79.7845609580205
741,189.591673967652,79.8155256696792
742,189.730527448144,79.8464244954662
743,189.869262885731,79.8772575737943
744,190.007880490864,79.9080250426458
745,190.14638047335,79.9387270395745
746,190.284763042364,79.9693637017079
747,190.423028406439,79.9999351657486
748,190.561176773482,80.0304415679762
749,190.699208350766,80.0608830442491
750,190.837123344939,80.0912597300072
751,190.974921962023,80.1215717602726
752,191.112604407422,80.1518192696516
753,191.250170885917,80.1820023923371
754,191.387621601675,80.21212126211
755,191.524956758251,80.2421760123409
756,191.662176558587,80.2721667759923
757,191.799281205017,80.3020936856196
758,191.93627089927,80.3319568733737
759,192.073145842473,80.3617564710024
760,192.20990623515,80.3914926098518
761,192.346552277231,80.4211654208684
