"N","V","VV"
1278,166.96863767974,36.0820234895244
1279,167.015097143256,36.0683159457578
1280,167.061512699413,36.0546045741014
1281,167.107884404317,36.0408894000449
1282,167.15421231397,36.0271704490054
1283,167.200496484275,36.0134477463317
1284,167.246736971035,35.9997213173028
1285,167.292933829953,35.9859911871288
1286,167.33908711663,35.9722573809509
1287,167.38519688657,35.9585199238406
1288,167.431263195177,35.9447788408021
1289,167.477286097755,35.9310341567702
1290,167.523265649509,35.9172858966122
1291,167.569201905547,35.9035340851271
1292,167.615094920878,35.8897787470453
1293,167.660944750411,35.8760199070322
1294,167.706751448959,35.8622575896814
1295,167.752515071238,35.8484918195234
1296,167.798235671865,35.83472262102
1297,167.843913305359,35.8209500185658
1298,167.889548026145,35.8071740364887
1299,167.935139888548,35.7933946990505
1300,167.9806889468,35.7796120304472
1301,168.026195255034,35.7658260548079
1302,168.071658867287,35.7520367961957
1303,168.117079837503,35.7382442786088
1304,168.162458219527,35.7244485259789
1305,168.207794067111,35.7106495621728
1306,168.25308743391,35.6968474109918
1307,168.298338373488,35.6830420961719
1308,168.343546939309,35.6692336413863
1309,168.388713184747,35.6554220702411
1310,168.433837163079,35.6416074062786
1311,168.478918927491,35.6277896729775
1312,168.523958531071,35.6139688937516
1313,168.568956026818,35.6001450919522
1314,168.613911467636,35.5863182908641
1315,168.658824906334,35.5724885137116
1316,168.703696395632,35.5586557836531
1317,168.748525988153,35.5448201237852
1318,168.793313736433,35.5309815571419
1319,168.838059692911,35.5171401066937
1320,168.882763909936,35.5032957953466
1321,168.927426439766,35.4894486459472
1322,168.972047334567,35.4755986812777
1323,169.016626646413,35.4617459240599
1324,169.061164427288,35.4478903969505
1325,169.105660729084,35.4340321225482
1326,169.150115603604,35.4201711233872
1327,169.194529102559,35.4063074219415
1328,169.238901277571,35.3924410406234
1329,169.283232180172,35.3785720017844
1330,169.327521861804,35.3647003277145
1331,169.371770373819,35.3508260406434
1332,169.41597776748,35.3369491627403
1333,169.460144093961,35.3230697161126
1334,169.504269404347,35.3091877228094
1335,169.548353749635,35.2953032048178
1336,169.592397180733,35.2814161840669
1337,169.63639974846,35.2675266824238
1338,169.680361503548,35.2536347216976
1339,169.724282496642,35.2397403236374
1340,169.768162778297,35.2258435099327
1341,169.812002398982,35.2119443022149
1342,169.855801409078,35.198042722055
1343,169.899559858881,35.184138790966
1344,169.943277798599,35.1702325304019
1345,169.986955278351,35.1563239617591
1346,170.030592348174,35.1424131063746
1347,170.074189058016,35.1284999855273
1348,170.11774545774,35.1145846204385
1349,170.161261597122,35.1006670322722
1350,170.204737525855,35.0867472421332
1351,170.248173293543,35.0728252710703
1352,170.291568949708,35.0589011400736
1353,170.334924543785,35.0449748700774
1354,170.378240125125,35.0310464819574
1355,170.421515742996,35.017115996534
1356,170.464751446579,35.0031834345689
1357,170.507947284972,34.9892488167695
1358,170.551103307188,34.9753121637849
1359,170.594219562159,34.9613734962083
1360,170.63729609873,34.9474328345779
1361,170.680332965665,34.9334901993748
1362,170.723330211643,34.9195456110248
1363,170.766287885262,34.9055990898963
1364,170.809206035036,34.8916506563058
1365,170.852084709396,34.8777003305109
1366,170.894923956691,34.8637481327158
1367,170.937723825188,34.849794083069
1368,170.980484363072,34.835838201665
1369,171.023205618446,34.8218805085422
1370,171.065887639331,34.807921023685
1371,171.108530473667,34.7939597670237
1372,171.151134169313,34.7799967584336
1373,171.193698774045,34.7660320177366
1374,171.23622433556,34.7520655646994
1375,171.278710901475,34.7380974190361
1376,171.321158519324,34.7241276004065
1377,171.363567236562,34.7101561284167
1378,171.405937100564,34.6961830226188
1379,171.448268158624,34.6822083025134
1380,171.490560457959,34.6682319875464
1381,171.532814045702,34.654254097111
1382,171.57502896891,34.6402746505477
1383,171.617205274559,34.6262936671443
1384,171.659343009547,34.6123111661356
1385,171.701442220693,34.5983271667049
1386,171.743502954737,34.5843416879828
1387,171.78552525834,34.5703547490463
1388,171.827509178085,34.5563663689228
1389,171.869454760477,34.5423765665862
1390,171.911362051944,34.5283853609593
1391,171.953231098834,34.5143927709129
1392,171.995061947419,34.5003988152672
1393,172.036854643893,34.4864035127899
1394,172.078609234373,34.472406882198
1395,172.120325764899,34.4584089421582
1396,172.162004281433,34.4444097112856
1397,172.203644829861,34.4304092081435
1398,172.245247455993,34.4164074512468
1399,172.286812205563,34.4024044590582
1400,172.328339124226,34.388400249991
1401,172.369828257563,34.3743948424077
1402,172.411279651081,34.3603882546208
1403,172.452693350207,34.3463805048932
1404,172.494069400295,34.3323716114377
1405,172.535407846625,34.3183615924175
1406,172.576708734398,34.3043504659458
1407,172.617972108743,34.2903382500872
1408,172.659198014714,34.2763249628561
1409,172.700386497289,34.2623106222186
1410,172.741537601371,34.2482952460915
1411,172.782651371791,34.2342788523427
1412,172.823727853304,34.2202614587908
1413,172.864767090591,34.2062430832068
1414,172.905769128261,34.1922237433116
1415,172.946734010847,34.1782034567798
1416,172.98766178281,34.1641822412366
1417,173.028552488537,34.150160114259
1418,173.069406172341,34.1361370933759
1419,173.110222878464,34.1221131960688
1420,173.151002651074,34.1080884397722
1421,173.191745534266,34.094062841871
1422,173.232451572062,34.0800364197041
1423,173.273120808414,34.0660091905627
1424,173.3137532872,34.0519811716908
1425,173.354349052225,34.0379523802854
1426,173.394908147224,34.0239228334968
1427,173.43543061586,34.0098925484268
1428,173.475916501724,33.995861542133
1429,173.516365848335,33.9818298316244
1430,173.556778699142,33.9677974338645
1431,173.597155097522,33.9537643657702
1432,173.637495086781,33.939730644212
1433,173.677798710155,33.9256962860153
1434,173.718066010809,33.9116613079575
1435,173.758297031837,33.8976257267719
1436,173.798491816264,33.8835895591459
1437,173.838650407044,33.86955282172
1438,173.878772847061,33.8555155310907
1439,173.918859179128,33.8414777038085
1440,173.958909445992,33.8274393563781
1441,173.998923690326,33.8134005052598
1442,174.038901954736,33.7993611668686
1443,174.078844281759,33.7853213575755
1444,174.118750713862,33.7712810937047
1445,174.158621293443,33.7572403915375
1446,174.198456062833,33.7431992673098
1447,174.238255064293,33.7291577372138
1448,174.278018340014,33.7151158173967
1449,174.317745932122,33.7010735239619
1450,174.357437882672,33.6870308729675
1451,174.397094233652,33.6729878804302
1452,174.436715026984,33.6589445623205
1453,174.476300304519,33.6449009345664
1454,174.515850108043,33.6308570130516
1455,174.555364479272,33.6168128136167
1456,174.594843459858,33.602768352059
1457,174.634287091384,33.5887236441314
1458,174.673695415366,33.5746787055459
1459,174.713068473252,33.560633551969
1460,174.752406306427,33.546588199026
1461,174.791708956206,33.5325426622995
1462,174.830976463839,33.518496957327
1463,174.87020887051,33.5044510996063
1464,174.909406217335,33.4904051045908
1465,174.948568545367,33.4763589876926
1466,174.987695895591,33.4623127642815
1467,175.026788308927,33.4482664496836
1468,175.06584582623,33.4342200591846
1469,175.104868488288,33.4201736080284
1470,175.143856335826,33.4061271114164
1471,175.182809409502,33.3920805845081
1472,175.22172774991,33.3780340424211
