"N","V","VV"
231,72.2656333473821,33.9731505341106
232,72.4502424180434,34.0261430089916
233,72.6344027582937,34.078847390751
234,72.8181167786789,34.1312654617396
235,73.0013868671333,34.1833989873325
236,73.1842153892866,34.2352497161601
237,73.3666046887656,34.2868193803344
238,73.5485570874899,34.3381096956721
239,73.7300748859636,34.3891223619127
240,73.9111603635606,34.4398590629336
241,74.0918157788057,34.4903214669614
242,74.2720433696505,34.5405112267787
243,74.4518453537448,34.5904299799286
244,74.6312239287029,34.6400793489146
245,74.8101812723659,34.6894609413976
246,74.9887195430589,34.7385763503894
247,75.166840879844,34.7874271544428
248,75.3445474027696,34.8360149178389
249,75.5218412131146,34.8843411907703
250,75.698724393629,34.9324075095227
251,75.8751990087701,34.9802153966518
252,76.0512671049358,35.0277663611583
253,76.2269307106923,35.0750618986601
254,76.4021918369995,35.1221034915605
255,76.577052477432,35.1688926092154
256,76.7515146083967,35.2154307080957
257,76.9255801893467,35.2617192319488
258,77.0992511629917,35.3077596119568
259,77.2725294555051,35.3535532668915
260,77.445416976728,35.399101603268
261,77.6179156203689,35.4444060154951
262,77.7900272642017,35.4894678860237
263,77.9617537702592,35.5342885854922
264,78.1330969850243,35.5788694728706
265,78.3040587396179,35.623211895601
266,78.4746408499838,35.6673171897374
267,78.6448451170709,35.7111866800819
268,78.8146733270119,35.7548216803194
269,78.9841272513005,35.7982234931506
270,79.1532086469641,35.8413934104218
271,79.3219192567357,35.8843327132541
272,79.4902608092212,35.9270426721692
273,79.6582350190661,35.9695245472145
274,79.8258435871178,36.0117795880853
275,79.9930882005869,36.0538090342455
276,80.1599705332051,36.095614115047
277,80.3264922453809,36.1371960498464
278,80.4926549843535,36.1785560481201
279,80.6584603843436,36.2196953095786
280,80.8239100667023,36.2606150242775
281,80.9890056400579,36.3013163727286
282,81.1537487004603,36.3418005260077
283,81.3181408315232,36.382068645862
284,81.4821836045645,36.4221218848153
285,81.6458785787443,36.4619613862717
286,81.8092273012011,36.5015882846182
287,81.9722313071859,36.5410037053252
288,82.1348921201943,36.5802087650459
289,82.2972112520966,36.6192045717142
290,82.4591902032667,36.657992224641
291,82.6208304627077,36.6965728146097
292,82.7821335081777,36.7349474239691
293,82.9431008063115,36.7731171267266
294,83.1037338127426,36.8110829886386
295,83.2640339722223,36.8488460673003
296,83.4240027187371,36.8864074122348
297,83.5836414756253,36.9237680649793
298,83.7429516556912,36.9609290591716
299,83.9019346613174,36.9978914206351
300,84.0605918845769,37.0346561674618
301,84.2189247073421,37.0712243100951
302,84.376934501393,37.1075968514109
303,84.534622628524,37.1437747867977
304,84.6919904406492,37.1797591042357
305,84.8490392799057,37.2155507843748
306,85.0057704787561,37.2511508006113
307,85.1621853600895,37.2865601191637
308,85.3182852373208,37.3217796991476
309,85.4740714144889,37.3568104926494
310,85.6295451863535,37.391653444799
311,85.7847078384909,37.4263094938418
312,85.9395606473878,37.460779571209
313,86.0941048805343,37.495064601588
314,86.2483417965161,37.529165502991
315,86.4022726451043,37.5630831868232
316,86.5558986673454,37.5968185579497
317,86.7092210956488,37.6303725147616
318,86.8622411538738,37.6637459492418
319,87.014960057416,37.6969397470289
320,87.1673790132913,37.7299547874815
321,87.3194992202196,37.76279194374
322,87.4713218687076,37.7954520827897
323,87.6228481411297,37.8279360655209
324,87.7740792118087,37.8602447467903
325,87.9250162470951,37.8923789754796
326,88.0756604054451,37.9243395945549
327,88.226012837498,37.9561274411249
328,88.3760746861528,37.9877433464975
329,88.5258470866428,38.0191881362372
330,88.6753311666107,38.0504626302204
331,88.8245280461815,38.0815676426909
332,88.9734388380353,38.112503982314
333,89.1220646474785,38.1432724522307
334,89.2704065725147,38.1738738501103
335,89.4184657039146,38.2043089682035
336,89.5662431252844,38.2345785933934
337,89.7137399131346,38.2646835072471
338,89.8609571369463,38.2946244860661
339,90.0078958592385,38.324402300936
340,90.1545571356327,38.3540177177763
341,90.3009420149183,38.3834714973879
342,90.4470515391164,38.4127643955028
343,90.5928867435429,38.4418971628297
344,90.7384486568705,38.4708705451024
345,90.8837383011913,38.4996852831251
346,91.0287566920764,38.5283421128189
347,91.1735048386373,38.5568417652663
348,91.3179837435843,38.5851849667563
349,91.4621944032857,38.6133724388283
350,91.6061378078258,38.6414048983158
351,91.7498149410621,38.6692830573892
352,91.8932267806816,38.6970076235987
353,92.0363742982575,38.7245792999161
354,92.1792584593037,38.7519987847763
355,92.3218802233297,38.7792667721184
356,92.4642405438949,38.8063839514263
357,92.6063403686614,38.8333510077687
358,92.748180639447,38.8601686218389
359,92.8897622922775,38.8868374699935
360,93.0310862574374,38.9133582242917
361,93.172153459522,38.939731552533
362,93.3129648174866,38.9659581182953
363,93.4535212446968,38.9920385809719
364,93.5938236489774,39.017973595809
365,93.7338729326613,39.0437638139417
366,93.873669992637,39.0694098824303
367,94.0132157203966,39.0949124442959
368,94.1525110020824,39.1202721385557
369,94.2915567185333,39.1454896002578
370,94.4303537453308,39.1705654605156
371,94.5689029528445,39.1955003465421
372,94.7072052062763,39.2202948816833
373,94.8452613657056,39.2449496854519
374,94.9830722861324,39.2694653735596
375,95.120638817521,39.2938425579504
376,95.2579618048429,39.3180818468321
377,95.3950420881189,39.3421838447088
378,95.5318805024613,39.3661491524119
379,95.6684778781151,39.3899783671313
380,95.8048350404993,39.4136720824464
381,95.9409528102469,39.4372308883566
382,96.0768320032458,39.4606553713109
383,96.2124734306774,39.4839461142382
384,96.3478778990568,39.5071036965768
385,96.4830462102711,39.530128694303
386,96.6179791616176,39.5530216799606
387,96.7526775458423,39.5757832226886
388,96.8871421511769,39.5984138882504
389,97.0213737613761,39.620914239061
390,97.1553731557547,39.6432848342144
391,97.2891411092231,39.6655262295118
392,97.4226783923241,39.6876389774876
393,97.5559857712682,39.7096236274369
394,97.6890640079685,39.7314807254415
395,97.8219138600757,39.7532108143959
396,97.9545360810126,39.774814434034
397,98.0869314200083,39.7962921209537
398,98.2191006221314,39.8176444086426
399,98.3510444283239,39.8388718275035
400,98.4827635754341,39.8599749048784
401,98.614258796249,39.8809541650739
402,98.7455308195269,39.9018101293845
403,98.8765803700293,39.9225433161177
404,99.0074081685524,39.9431542406168
405,99.1380149319586,39.9636434152852
406,99.2684013732077,39.9840113496091
407,99.398568201387,40.0042585501812
408,99.5285161217423,40.0243855207228
409,99.6582458357074,40.0443927621066
410,99.7877580409345,40.0642807723795
411,99.9170534313227,40.0840500467841
412,100.046132697048,40.103701077781
413,100.174996524592,40.1232343550702
414,100.303645596771,40.1426503656128
415,100.432080592761,40.1619495936519
416,100.56030218813,40.181132520734
417,100.688311054866,40.2001996257295
418,100.816107861397,40.2191513848535
419,100.94369327263,40.2379882716861
420,101.071067949965,40.2567107571926
421,101.198232551333,40.2753193097434
422,101.325187731214,40.2938143951337
423,101.451934140669,40.3121964766037
424,101.578472427361,40.330466014857
425,101.704803235583,40.3486234680807
426,101.830927206285,40.366669291964
427,101.956844977095,40.384603939717
428,102.082557182347,40.4024278620894
429,102.208064453104,40.4201415073891
430,102.333367417184,40.4377453215002
431,102.458466699181,40.4552397479012
432,102.583362920492,40.4726252276833
433,102.70805669934,40.4899021995675
434,102.832548650795,40.5070710999226
435,102.956839386802,40.5241323627825
436,103.080929516198,40.5410864198636
437,103.204819644739,40.5579337005813
438,103.328510375121,40.5746746320679
439,103.452002307002,40.5913096391884
440,103.575296037027,40.6078391445575
441,103.698392158845,40.6242635685562
442,103.821291263132,40.6405833293475
443,103.943993937618,40.6567988428933
444,104.066500767101,40.6729105229698
445,104.188812333469,40.6889187811834
446,104.310929215727,40.7048240269865
447,104.432851990012,40.7206266676929
448,104.554581229612,40.7363271084935
449,104.676117504994,40.7519257524708
450,104.797461383815,40.7674230006148
451,104.918613430949,40.7828192518377
452,105.039574208504,40.7981149029882
453,105.160344275838,40.8133103488668
454,105.280924189586,40.8284059822403
455,105.401314503673,40.8434021938559
456,105.521515769335,40.8582993724553
457,105.641528535137,40.8730979047895
458,105.761353346995,40.8877981756323
459,105.880990748189,40.9024005677942
460,106.000441279387,40.9169054621365
461,106.119705478658,40.9313132375844
462,106.238783881493,40.9456242711411
463,106.357677020823,40.9598389379008
464,106.476385427035,40.9739576110617
465,106.594909627991,40.98798066194
466,106.713250149045,41.0019084599819
467,106.831407513058,41.0157413727775
468,106.949382240419,41.0294797660725
469,107.067174849058,41.043124003782
470,107.184785854466,41.0566744480022
471,107.302215769709,41.0701314590233
472,107.419465105447,41.0834953953417
473,107.536534369946,41.0967666136721
474,107.6534240691,41.1099454689601
475,107.770134706442,41.1230323143934
476,107.886666783162,41.1360275014142
477,108.003020798123,41.1489313797317
478,108.119197247876,41.161744297332
479,108.235196626676,41.1744666004917
480,108.351019426494,41.1870986337877
481,108.466666137039,41.19964074011
482,108.582137245767,41.2120932606718
483,108.697433237897,41.2244565350216
484,108.812554596429,41.2367309010539
485,108.927501802154,41.2489166950199
486,109.042275333673,41.2610142515392
487,109.156875667408,41.2730239036098
488,109.271303277618,41.2849459826194
489,109.385558636411,41.2967808183557
490,109.499642213764,41.3085287390171
491,109.613554477527,41.320190071223
492,109.727295893448,41.3317651400243
493,109.840866925178,41.3432542689135
494,109.954268034287,41.3546577798353
495,110.06749968028,41.365975993196
496,110.180562320609,41.377209227874
497,110.293456410682,41.3883578012299
498,110.406182403885,41.3994220291156
499,110.518740751585,41.4104022258849
500,110.631131903152,41.4212987044026
501,110.743356305963,41.4321117760543
502,110.855414405422,41.442841750756
503,110.967306644969,41.4534889369633
504,111.079033466094,41.4640536416809
505,111.190595308347,41.474536170472
506,111.301992609352,41.4849368274673
507,111.413225804821,41.4952559153742
508,111.52429532856,41.5054937354858
509,111.635201612489,41.5156505876899
510,111.745945086647,41.525726770478
511,111.856526179209,41.5357225809541
512,111.966945316492,41.5456383148432
513,112.077202922973,41.5554742665004
514,112.187299421296,41.5652307289191
515,112.297235232282,41.5749079937398
516,112.407010774949,41.5845063512587
517,112.51662646651,41.5940260904356
518,112.626082722397,41.6034674989029
519,112.735379956262,41.6128308629731
520,112.844518579996,41.6221164676478
521,112.953499003733,41.6313245966253
522,113.062321635864,41.6404555323087
523,113.170986883049,41.6495095558143
524,113.279495150225,41.6584869469791
525,113.387846840618,41.6673879843687
526,113.496042355751,41.6762129452856
527,113.604082095459,41.6849621057761
528,113.711966457895,41.6936357406393
529,113.819695839541,41.7022341234331
530,113.927270635219,41.7107575264831
531,114.034691238102,41.7192062208893
532,114.141958039721,41.7275804765341
533,114.249071429978,41.7358805620893
534,114.356031797153,41.7441067450237
535,114.462839527915,41.75225929161
536,114.569495007331,41.7603384669326
537,114.675998618879,41.768344534894
538,114.782350744451,41.7762777582228
539,114.888551764368,41.78413839848
540,114.994602057386,41.7919267160664
541,115.100502000708,41.7996429702291
542,115.20625196999,41.8072874190692
543,115.311852339353,41.8148603195477
544,115.41730348139,41.8223619274931
545,115.522605767178,41.8297924976073
546,115.627759566281,41.8371522834731
547,115.732765246765,41.8444415375603
548,115.837623175203,41.8516605112322
549,115.942333716687,41.8588094547529
550,116.046897234832,41.8658886172925
551,116.15131409179,41.8728982469349
552,116.255584648252,41.8798385906831
553,116.359709263463,41.886709894466
554,116.463688295227,41.8935124031448
555,116.567522099915,41.9002463605187
556,116.671211032474,41.9069120093318
557,116.774755446435,41.9135095912789
558,116.878155693922,41.9200393470111
559,116.98141212566,41.9265015161428
560,117.08452509098,41.9328963372569
561,117.187494937831,41.9392240479113
562,117.290322012786,41.9454848846443
563,117.393006661051,41.951679082981
564,117.495549226468,41.9578068774388
565,117.597950051531,41.9638685015331
566,117.700209477385,41.9698641877834
567,117.802327843842,41.9757941677186
568,117.90430548938,41.9816586718827
569,118.006142751157,41.987457929841
570,118.107839965016,41.9931921701849
571,118.209397465492,41.9988616205376
572,118.310815585819,42.0044665075601
573,118.41209465794,42.0100070569557
574,118.513235012511,42.0154834934768
575,118.614236978909,42.0208960409284
576,118.71510088524,42.0262449221756
577,118.815827058346,42.0315303591467
578,118.916415823811,42.0367525728402
579,119.016867505968,42.0419117833293
580,119.117182427908,42.0470082097666
581,119.217360911483,42.0520420703902
582,119.317403277317,42.0570135825281
583,119.417309844811,42.0619229626036
584,119.517080932147,42.0667704261403
585,119.616716856299,42.0715561877669
586,119.716217933038,42.0762804612222
587,119.815584476938,42.0809434593602
588,119.914816801381,42.0855453941549
589,120.013915218569,42.0900864767051
590,120.112880039523,42.0945669172392
591,120.211711574095,42.0989869251199
592,120.310410130972,42.1033467088494
593,120.408976017683,42.1076464760735
594,120.507409540605,42.1118864335867
595,120.605711004967,42.1160667873366
596,120.703880714863,42.1201877424287
597,120.801918973248,42.1242495031308
598,120.899826081953,42.1282522728778
599,120.997602341685,42.1321962542761
600,121.095248052039,42.1360816491077
601,121.192763511496,42.1399086583355
602,121.290149017437,42.1436774821068
603,121.387404866143,42.1473883197585
604,121.484531352804,42.1510413698207
605,121.581528771522,42.1546368300218
606,121.678397415322,42.1581748972921
607,121.77513757615,42.1616557677687
608,121.871749544885,42.1650796367991
609,121.968233611343,42.1684466989458
610,122.06459006428,42.1717571479907
611,122.160819191403,42.1750111769388
612,122.256921279367,42.1782089780225
613,122.352896613791,42.1813507427056
614,122.448745479253,42.1844366616877
615,122.544468159304,42.1874669249079
616,122.640064936468,42.190441721549
617,122.73553609225,42.1933612400414
618,122.830881907138,42.1962256680668
619,122.926102660614,42.1990351925629
620,123.021198631153,42.2017899997265
621,123.116170096231,42.2044902750178
622,123.211017332333,42.2071362031641
623,123.305740614951,42.2097279681637
624,123.400340218597,42.2122657532897
625,123.494816416801,42.2147497410937
626,123.589169482122,42.2171801134098
627,123.683399686149,42.2195570513577
628,123.777507299507,42.2218807353475
629,123.871492591862,42.2241513450821
630,123.965355831928,42.2263690595617
631,124.059097287466,42.2285340570872
632,124.152717225295,42.2306465152638
633,124.246215911295,42.2327066110046
634,124.33959361041,42.234714520534
635,124.432850586654,42.2366704193914
636,124.525987103116,42.2385744824347
637,124.619003421962,42.2404268838439
638,124.711899804445,42.242227797124
639,124.804676510904,42.2439773951094
640,124.897333800773,42.2456758499663
641,124.98987193258,42.2473233331967
642,125.08229116396,42.2489200156419
643,125.174591751649,42.250466067485
644,125.266773951497,42.2519616582556
645,125.35883801847,42.2534069568317
646,125.450784206651,42.2548021314438
647,125.542612769248,42.256147349678
648,125.634323958599,42.2574427784791
649,125.725918026172,42.2586885841542
650,125.817395222575,42.2598849323753
651,125.908755797553,42.2610319881829
652,126,42.2621299159894
653,126.091128077958,42.2631788795814
654,126.182140278623,42.2641790421236
655,126.273036848348,42.2651305661616
656,126.36381803265,42.2660336136251
657,126.45448407621,42.2668883458308
658,126.54503522288,42.2676949234853
659,126.635471715686,42.2684535066886
660,126.725793796831,42.2691642549368
661,126.816001707703,42.2698273271249
662,126.906095688872,42.2704428815502
663,126.996075980103,42.2710110759147
664,127.085942820349,42.2715320673288
665,127.175696447766,42.2720060123135
666,127.265337099709,42.2724330668034
667,127.354865012739,42.27281338615
668,127.444280422625,42.2731471251239
669,127.533583564352,42.2734344379183
670,127.622774672118,42.2736754781514
671,127.711853979345,42.2738703988693
672,127.800821718678,42.2740193525488
673,127.889678121989,42.2741224911
674,127.978423420382,42.2741799658695
675,128.067057844197,42.2741919276427
676,128.155581623012,42.2741585266464
677,128.243994985649,42.2740799125521
678,128.332298160175,42.273956234478
679,128.420491373904,42.2737876409923
680,128.508574853409,42.2735742801152
681,128.596548824514,42.2733162993221
682,128.684413512306,42.2730138455459
683,128.772169141136,42.2726670651793
684,128.859815934619,42.2722761040784
685,128.947354115644,42.2718411075642
686,129.034783906373,42.2713622204255
687,129.122105528242,42.2708395869217
688,129.209319201973,42.270273350785
689,129.296425147567,42.269663655223
690,129.383423584316,42.2690106429213
691,129.470314730801,42.2683144560458
692,129.557098804895,42.2675752362451
693,129.643776023772,42.2667931246533
694,129.730346603904,42.2659682618921
695,129.816810761065,42.2651007880733
696,129.903168710341,42.2641908428011
697,129.989420666122,42.2632385651748
698,130.075566842114,42.2622440937909
699,130.16160745134,42.2612075667455
700,130.247542706142,42.2601291216367
701,130.333372818182,42.2590088955666
702,130.419097998451,42.2578470251443
703,130.504718457267,42.2566436464877
704,130.59023440428,42.2553988952258
705,130.675646048475,42.2541129065008
706,130.760953598174,42.2527858149713
707,130.84615726104,42.2514177548131
708,130.93125724408,42.2500088597228
709,131.016253753648,42.2485592629189
710,131.101146995448,42.247069097145
711,131.185937174535,42.2455384946711
712,131.270624495321,42.2439675872963
713,131.355209161576,42.2423565063511
714,131.43969137643,42.2407053826989
715,131.524071342379,42.2390143467389
716,131.608349261286,42.2372835284075
717,131.692525334382,42.2355130571813
718,131.776599762271,42.2337030620781
719,131.860572744934,42.2318536716601
720,131.944444481729,42.2299650140351
721,132.028215171395,42.2280372168591
722,132.111885012055,42.2260704073382
723,132.195454201218,42.2240647122305
724,132.278922935782,42.2220202578483
725,132.362291412037,42.2199371700601
726,132.445559825669,42.2178155742927
727,132.528728371758,42.2156555955328
728,132.611797244786,42.2134573583295
729,132.694766638638,42.2112209867958
730,132.777636746603,42.2089466046111
731,132.860407761377,42.2066343350226
732,132.943079875067,42.2042843008475
733,133.025653279194,42.201896624475
734,133.108128164693,42.1994714278682
735,133.190504721916,42.1970088325655
736,133.272783140638,42.1945089596836
737,133.354963610056,42.1919719299182
738,133.437046318791,42.1893978635464
739,133.519031454894,42.1867868804289
740,133.600919205846,42.1841391000112
741,133.682709758561,42.1814546413256
742,133.764403299387,42.1787336229935
743,133.846000014111,42.1759761632268
744,133.92750008796,42.1731823798297
745,134.008903705604,42.1703523902006
746,134.090211051157,42.167486311334
747,134.171422308183,42.164584259822
748,134.252537659692,42.1616463518563
749,134.333557288149,42.1586727032299
750,134.414481375471,42.155663429339
751,134.495310103035,42.1526186451843
752,134.576043651675,42.1495384653732
753,134.656682201686,42.1464230041212
754,134.737225932828,42.1432723752539
755,134.817675024326,42.1400866922085
756,134.898029654873,42.1368660680353
757,134.978290002634,42.1336106154
758,135.058456245246,42.1303204465847
759,135.138528559821,42.1269956734901
760,135.218507122946,42.1236364076366
761,135.29839211069,42.1202427601664
762,135.378183698604,42.1168148418451
763,135.457882061719,42.113352763063
764,135.537487374557,42.1098566338372
765,135.616999811123,42.1063265638128
766,135.696419544916,42.1027626622645
767,135.775746748924,42.0991650380986
768,135.854981595634,42.095533799854
769,135.934124257024,42.0918690557045
770,136.013174904574,42.0881709134595
771,136.092133709265,42.0844394805666
772,136.171000841578,42.0806748641119
773,136.249776471502,42.0768771708226
774,136.328460768531,42.0730465070681
775,136.407053901668,42.0691829788614
776,136.485556039427,42.065286691861
777,136.563967349836,42.0613577513719
778,136.642288000437,42.0573962623477
779,136.720518158289,42.0534023293914
780,136.798657989969,42.0493760567576
781,136.876707661577,42.0453175483534
782,136.954667338735,42.0412269077402
783,137.032537186589,42.037104238135
784,137.110317369812,42.0329496424117
785,137.188008052606,42.0287632231032
786,137.265609398705,42.024545082402
787,137.343121571373,42.0202953221623
788,137.42054473341,42.0160140439007
789,137.497879047151,42.0117013487984
790,137.575124674472,42.007357337702
791,137.652281776785,42.0029821111256
792,137.729350515047,41.998575769251
793,137.806331049757,41.9941384119304
794,137.883223540962,41.989670138687
795,137.960028148254,41.9851710487165
796,138.036745030774,41.9806412408885
797,138.113374347217,41.9760808137481
798,138.189916255827,41.9714898655165
799,138.266370914407,41.9668684940935
800,138.342738480313,41.9622167970578
801,138.419019110459,41.9575348716686
802,138.495212961323,41.9528228148673
803,138.57132018894,41.9480807232786
804,138.647340948911,41.9433086932113
